5305547,0,-0.0078,0.9922,-0.1221,-0.3052,-0.061,5306191,0,0,5304080,18
5316114,0.0007,-0.0068,0.9932,0.1221,-0.061,-0.1831,5316726,0,0,5304080,18
5326639,0.0007,-0.0066,0.9944,0.061,-0.3662,0.061,5327256,0,0,5304080,18
5337151,0,-0.0088,0.9941,0.061,-0.1831,0.1221,5337760,0,0,5304080,18
5347854,0.002,-0.0083,0.9944,0,-0.3662,0,5348499,0,0,5346382,20
5358392,0.0012,-0.0073,0.9954,0,-0.2441,-0.1221,5359003,0,0,5346382,20
5368921,0.0007,-0.0066,0.9939,0,-0.2441,-0.061,5369537,0,0,5346382,20
5379652,-0.0005,-0.0073,0.9949,0,-0.2441,0.061,5380300,0,0,5378182,18
5390207,0.001,-0.0068,0.9941,-0.1221,-0.3662,0.061,5390817,0,0,5378182,18
5400736,-0.0005,-0.0088,0.9941,0.1831,-0.3662,0.061,5401357,0,0,5378182,18
5411258,0.0002,-0.0073,0.9929,0.1831,-0.3662,-0.061,5411868,0,0,5378182,18
5421986,-0.0012,-0.0068,0.9932,-0.061,-0.1221,0,5422635,0,0,5420516,17
5432571,-0.0002,-0.0066,0.9949,0.061,-0.3052,0,5433187,0,0,5420516,17
5443101,0.0024,-0.0063,0.9954,0.1221,-0.1831,0.061,5443713,0,0,5420516,17
5453820,0.0017,-0.0066,0.9939,-0.061,-0.1831,0,5454465,0,0,5452345,20
5464386,0.0007,-0.0078,0.9932,-0.061,-0.2441,-0.061,5465019,0,0,5452345,20
5474952,0.0007,-0.0081,0.9924,0.1831,-0.3052,0,5475568,0,0,5452345,20
5485467,0.0002,-0.0073,0.9944,-0.1221,-0.2441,-0.061,5486085,0,0,5452345,20
5496219,0.0007,-0.0068,0.9958,0.061,-0.4272,0,5496864,0,0,5494737,19
5506905,0.001,-0.0081,0.9937,0,-0.4272,0.061,5507524,0,0,5494737,19
5522035,-0.0007,-0.0071,0.9951,0,-0.3052,0.061,5522650,0,0,5494737,19
5532776,0.002,-0.0078,0.9937,0,-0.3052,-0.1221,5533426,0,0,5531303,18
5543336,0.0002,-0.0066,0.9934,0.1221,-0.2441,0.1831,5543948,0,0,5531303,18
5553858,0.001,-0.0054,0.9934,-0.061,-0.3052,-0.061,5554476,0,0,5531303,18
5564395,0.0005,-0.0063,0.9927,0,-0.3052,-0.061,5565005,0,0,5531303,18
5575128,0.0015,-0.0063,0.9939,0.1221,-0.3052,0,5575771,0,0,5573650,19
5585675,0.0022,-0.0066,0.9937,-0.1221,-0.1831,-0.1831,5586291,0,0,5573650,19
5596216,0.002,-0.0066,0.9951,0.1831,-0.3662,0,5596828,0,0,5573650,19
5606897,0.0012,-0.0066,0.9941,0.061,-0.1831,-0.061,5607546,0,0,5605458,22
5617451,0.001,-0.0076,0.9937,0.1221,-0.2441,0.1831,5618062,0,0,5605458,22
5627971,0.0002,-0.0081,0.9932,0.1221,-0.3052,0,5628589,0,0,5605458,22
5638483,0,-0.0076,0.9934,0.061,-0.2441,-0.1831,5639095,0,0,5605458,22
5649207,0.002,-0.0056,0.9949,0,-0.4883,0,5649849,0,0,5647738,17
5659747,0.001,-0.0056,0.9939,0.061,-0.2441,-0.061,5660364,0,0,5647738,17
5670272,0.0007,-0.0068,0.9934,-0.061,-0.3052,-0.061,5670884,0,0,5647738,17
5681018,0.0007,-0.0073,0.991,0.1221,-0.3052,-0.1831,5681667,0,0,5679540,19
5691588,0,-0.0078,0.9966,0,-0.2441,-0.061,5692203,0,0,5679540,19
5702148,0.001,-0.0093,0.9949,0,-0.3052,0,5702899,0,0,5679540,19
5712799,0.0002,-0.0076,0.9944,0.1221,-0.2441,-0.061,5713416,0,0,5679540,19
5723542,0.0024,-0.0051,0.9954,0.1221,-0.3662,-0.061,5724190,0,0,5722060,20
5734109,0.0022,-0.0068,0.9963,-0.1221,-0.2441,-0.061,5734719,0,0,5722060,20
5744650,0.0007,-0.0081,0.9946,0.1831,-0.4272,0.1221,5745268,0,0,5722060,20
5755377,0.0002,-0.0066,0.9956,0,-0.2441,-0.1831,5756016,0,0,5753907,21
5765938,0.0002,-0.0056,0.9934,0.061,-0.2441,0.061,5766556,0,0,5753907,21
5776451,0,-0.0066,0.9951,0.061,-0.1221,0,5777059,0,0,5753907,21
